LAT	LNG	towerlat	towerlon	NAME	CAPACITY	LANGUAGES
42.510464	1.5408403	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5324123	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5417422	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50799	1.5316286	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507607	1.5327564	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507607	1.5327562	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506218	1.5323663	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508274	1.5311543	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509193	1.5334972	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508617	1.5418594	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50725	1.5291964	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507336	1.5312483	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510014	1.5445082	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507088	1.5298753	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508743	1.5469873	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50687	1.5335582	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509495	1.5406263	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50855	1.5298382	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5468004	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50638	1.5342041	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50613	1.5328841	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510643	1.5399413	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508263	1.5426542	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.505993	1.5330753	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51091	1.5410433	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50967	1.5432264	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506786	1.5332283	42.5114	1.5305556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242524	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506157	1.5246967	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5231754	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506294	1.5232003	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5229504	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506268	1.5235152	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242513	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506485	1.5237603	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506638	1.5229123	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50501	1.5238262	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506542	1.5238291	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506596	1.5231354	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242524	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506157	1.5246967	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5231754	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506294	1.5232003	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5229504	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506268	1.5235152	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242513	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506485	1.5237603	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506638	1.5229123	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50501	1.5238262	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506542	1.5238291	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506596	1.5231354	42.50723	1.5224999	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50851	1.5456753	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50806	1.5424764	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.511566	1.5378083	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510254	1.5384042	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509987	1.5444562	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5081	1.5426053	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51034	1.5428523	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510216	1.5361263	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510555	1.5421063	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508564	1.5421864	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50892	1.5420314	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508823	1.5442232	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51008	1.5435923	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508537	1.5442363	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510464	1.5408403	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508114	1.5426264	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5417422	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51097	1.5397543	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508617	1.5418594	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510014	1.5445082	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508743	1.5469873	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509834	1.5436034	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509407	1.5421681	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509495	1.5406263	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508194	1.5416772	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5468004	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510643	1.5399413	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508263	1.5426542	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51091	1.5410433	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50851	1.5423671	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50967	1.5432264	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508904	1.5420523	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50851	1.5456753	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50806	1.5424764	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.511566	1.5378083	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510254	1.5384042	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509987	1.5444562	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5081	1.5426053	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51034	1.5428523	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510216	1.5361263	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510555	1.5421063	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508564	1.5421864	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50892	1.5420314	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508823	1.5442232	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51008	1.5435923	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508537	1.5442363	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510464	1.5408403	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508114	1.5426264	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5417422	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51097	1.5397543	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508617	1.5418594	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510014	1.5445082	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508743	1.5469873	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509834	1.5436034	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509407	1.5421681	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.509495	1.5406263	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508194	1.5416772	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50859	1.5468004	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.510643	1.5399413	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508263	1.5426542	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.51091	1.5410433	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50851	1.5423671	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50967	1.5432264	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.508904	1.5420523	42.510834	1.5402778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504765	1.5311284	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5284913	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50455	1.5288262	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50646	1.5291942	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504982	1.5285412	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506557	1.5282712	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5278102	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50638	1.5285091	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5277883	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504505	1.5304923	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504356	1.5307833	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506516	1.5286602	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504765	1.5311284	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5284913	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50455	1.5288262	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50646	1.5291942	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504982	1.5285412	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506557	1.5282712	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5278102	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50638	1.5285091	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5277883	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504505	1.5304923	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504356	1.5307833	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506516	1.5286602	42.50083	1.5311112	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5241086	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5072	1.5243703	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50714	1.5243564	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50695	1.5239372	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506897	1.5247842	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5241086	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5072	1.5243703	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50714	1.5243564	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50695	1.5239372	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506897	1.5247842	42.507504	1.5227778	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242524	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506157	1.5246967	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5231754	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50714	1.5243564	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50725	1.5260953	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50687	1.5253533	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50743	1.5252974	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5072	1.5243703	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506294	1.5232003	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507442	1.5273813	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50728	1.5247014	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5229504	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507336	1.5276423	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506268	1.5235152	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50695	1.5239372	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50743	1.5276222	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506897	1.5247842	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242513	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5241086	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506485	1.5237603	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50724	1.5260183	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507225	1.5272563	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506638	1.5229123	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50501	1.5238262	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507362	1.5273081	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506542	1.5238291	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506596	1.5231354	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507416	1.5251243	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5074	1.5271933	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242524	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506157	1.5246967	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5231754	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50714	1.5243564	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50725	1.5260953	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50687	1.5253533	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50743	1.5252974	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5072	1.5243703	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506294	1.5232003	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507442	1.5273813	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50728	1.5247014	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5229504	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507336	1.5276423	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506268	1.5235152	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50695	1.5239372	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50743	1.5276222	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506897	1.5247842	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5057	1.5242513	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50657	1.5241086	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506485	1.5237603	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50724	1.5260183	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507225	1.5272563	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506638	1.5229123	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50501	1.5238262	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507362	1.5273081	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506542	1.5238291	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506596	1.5231354	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.507416	1.5251243	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5074	1.5271933	42.509457	1.5230556	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504765	1.5311284	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5284913	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50455	1.5288262	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50646	1.5291942	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504982	1.5285412	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506557	1.5282712	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5278102	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50638	1.5285091	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5277883	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504505	1.5304923	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504356	1.5307833	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506516	1.5286602	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504765	1.5311284	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506405	1.5284913	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50455	1.5288262	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50646	1.5291942	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504982	1.5285412	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506557	1.5282712	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5278102	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50638	1.5285091	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504562	1.5277883	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504505	1.5304923	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.504356	1.5307833	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.506516	1.5286602	42.504166	1.5272223	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.502647	1.5159411	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.502457	1.5156443	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503193	1.5165071	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503086	1.5155922	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.49919	1.5209652	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.50395	1.5175263	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.499645	1.5199692	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.5	1.5152534	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503975	1.5167043	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503784	1.5175233	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.500313	1.5214884	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.502525	1.5155663	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503277	1.5164312	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.502647	1.5159411	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.502457	1.5156443	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503193	1.5165071	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.503086	1.5155922	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
42.49919	1.5209652	42.505287	1.5177777	Voronoi	100	"ES,FR,BE,EN,RU,PT,NE,GE"
